timestamp,value,frequency_label,male_action_label
76270,36,G,W
76280,42,G,W
76290,6,TA,
76300,38,G,W
76310,58,G,W
76320,4,T,
76330,48,G,W
76340,10,TA,L
76350,5,T,R
76360,22,B,F
76370,17,AB,L
76380,55,G,W
76390,27,B,F
76400,8,TA,L
76410,50,G,W
76420,8,TA,L
76430,6,TA,L
76440,4,T,R
76450,24,B,F
76460,3,D,W
76470,13,AB,L
76480,26,B,F
76490,60,G,W
76500,49,G,W
76510,38,G,W
76520,6,TA,
76530,0,D,W
76540,55,G,W
76550,50,G,W
76560,15,AB,
76570,58,G,W
76580,37,G,W
76590,47,G,W
76600,27,B,F
76610,55,G,W
76620,29,B,F
76630,57,G,W
76640,6,TA,L
76650,31,B,F
76660,10,TA,L
76670,48,G,W
76680,46,G,W
76690,6,TA,L
76700,6,TA,L
76710,20,AB,L
76720,2,D,W
76730,50,G,W
76740,47,G,W
76750,53,G,W
76760,19,AB,L
76770,13,AB,L
76780,59,G,W
76790,9,TA,
76800,43,G,W
76810,7,TA,L
76820,14,AB,L
76830,16,AB,L
76840,36,G,W
76850,51,G,W
76860,37,G,W
76870,21,B,F
76880,56,G,W
76890,40,G,W
76900,29,B,F
76910,4,T,R
76920,32,B,F
76930,33,B,F
76940,52,G,W
76950,40,G,W
76960,28,B,F
76970,18,AB,L
76980,12,AB,L
76990,9,TA,L
77000,25,B,F
77010,15,AB,L
77020,25,B,F
77030,53,G,W
77040,18,AB,L
77050,33,B,F
77060,18,AB,L
77070,22,B,F
77080,32,B,F
77090,18,AB,L
77100,26,B,F
77110,38,G,W
77120,14,AB,
77130,1,D,W
77140,6,TA,
77150,0,D,W
77160,20,AB,
77170,43,G,W
77180,41,G,W
77190,31,B,F
77200,13,AB,L
77210,3,D,W
77220,9,TA,L
77230,16,AB,L
77240,13,AB,L
77250,38,G,W
77260,56,G,W
77270,55,G,W
77280,57,G,W
77290,1,D,W
77300,12,AB,L
77310,6,TA,L
77320,13,AB,L
77330,51,G,W
77340,40,G,W
77350,29,B,F
77360,46,G,W
77370,6,TA,L
77380,12,AB,L
77390,21,B,F
77400,30,B,F
77410,57,G,W
77420,26,B,F
77430,53,G,W
77440,3,D,W
77450,5,T,R
77460,6,TA,L
77470,38,G,W
77480,3,D,W
77490,48,G,W
77500,57,G,W
77510,0,D,W
77520,49,G,W
77530,58,G,W
77540,38,G,W
77550,25,B,F
77560,55,G,W
77570,31,B,F
77580,22,B,F
77590,10,TA,L
77600,47,G,W
77610,5,T,R
77620,21,B,F
77630,55,G,W
77640,13,AB,
77650,0,D,W
77660,24,B,F
77670,52,G,W
77680,13,AB,
77690,37,G,W
77700,17,AB,L
77710,6,TA,L
77720,39,G,W
77730,48,G,W
77740,8,TA,L
77750,31,B,F
77760,56,G,W
77770,29,B,F
77780,43,G,W
77790,57,G,W
77800,38,G,W
77810,8,TA,
77820,52,G,W
77830,59,G,W
77840,27,B,F
77850,19,AB,L
77860,56,G,W
77870,57,G,W
77880,52,G,W
77890,32,B,F
77900,39,G,W
77910,9,TA,L
77920,4,T,R
77930,28,B,F
77940,40,G,W
77950,14,AB,
77960,48,G,W
77970,3,D,W
77980,19,AB,L
77990,25,B,F
78000,9,TA,L
78010,52,G,W
78020,0,D,W
78030,56,G,W
78040,22,B,F
78050,4,T,R
78060,9,TA,L
78070,50,G,W
78080,4,T,R
78090,6,TA,L
78100,53,G,W
78110,38,G,W
78120,40,G,W
78130,24,B,F
78140,30,B,F
78150,35,G,W
78160,25,B,F
78170,23,B,F
78180,48,G,W
78190,38,G,W
78200,32,B,F
78210,14,AB,L
78220,49,G,W
78230,45,G,W
78240,29,B,F
78250,33,B,F
78260,40,G,W
78270,53,G,W
78280,27,B,F
78290,28,B,F
78300,45,G,W
78310,47,G,W
78320,34,G,W
78330,23,B,F
78340,0,D,W
78350,55,G,W
78360,50,G,W
78370,54,G,W
78380,11,AB,
78390,59,G,W
78400,38,G,W
78410,38,G,W
78420,45,G,W
78430,43,G,W
78440,18,AB,
78450,59,G,W
78460,57,G,W
78470,55,G,W
78480,18,AB,
78490,55,G,W
78500,24,B,F
78510,11,AB,L
78520,24,B,F
78530,4,T,R
78540,4,T,R
78550,33,B,F
78560,42,G,W
78570,60,G,W
78580,9,TA,
78590,35,G,W
78600,48,G,W
78610,21,B,F
78620,6,TA,L
78630,44,G,W
78640,2,D,W
78650,21,B,F
78660,38,G,W
78670,56,G,W
78680,23,B,F
78690,5,T,R
78700,9,TA,L
78710,49,G,W
78720,28,B,F
78730,4,T,R
78740,29,B,F
78750,38,G,W
78760,58,G,W
78770,49,G,W
78780,10,TA,L
78790,12,AB,L
78800,58,G,W
78810,24,B,F
78820,14,AB,L
78830,28,B,F
78840,34,G,W
78850,22,B,F
78860,55,G,W
78870,51,G,W
78880,4,T,
78890,17,AB,L
78900,6,TA,L
78910,60,G,W
78920,18,AB,L
78930,30,B,F
78940,33,B,F
78950,25,B,F
78960,4,T,R
78970,42,G,W
78980,48,G,W
78990,44,G,W
79000,60,G,W
79010,0,D,W
79020,12,AB,L
79030,26,B,F
79040,44,G,W
79050,10,TA,L
79060,28,B,F
79070,57,G,W
79080,52,G,W
79090,34,G,W
79100,13,AB,
79110,50,G,W
79120,18,AB,
79130,0,D,W
79140,19,AB,
79150,52,G,W
79160,58,G,W
79170,2,D,W
79180,2,D,W
79190,31,B,F
79200,13,AB,L
79210,17,AB,L
79220,59,G,W
79230,12,AB,
79240,38,G,W
79250,32,B,F
79260,12,AB,L
79270,0,D,W
79280,27,B,F
79290,58,G,W
79300,4,T,R
79310,6,TA,L
79320,43,G,W
79330,37,G,W
79340,2,D,W
79350,50,G,W
79360,26,B,F
79370,54,G,W
79380,22,B,F
79390,29,B,F
79400,60,G,W
79410,27,B,F
79420,29,B,F
79430,7,TA,L
79440,34,G,W
79450,34,G,W
79460,48,G,W
79470,4,T,
79480,38,G,W
79490,9,TA,L
79500,32,B,F
79510,25,B,F
79520,25,B,F
79530,50,G,W
79540,53,G,W
79550,20,AB,
79560,58,G,W
79570,56,G,W
79580,2,D,W
79590,40,G,W
79600,11,AB,
79610,41,G,W
79620,0,D,W
79630,22,B,F
79640,4,T,R
79650,38,G,W
79660,17,AB,
79670,49,G,W
79680,5,T,
79690,0,D,W
79700,10,TA,
79710,60,G,W
79720,38,G,W
79730,19,AB,L
79740,18,AB,L
79750,60,G,W
79760,33,B,F
79770,23,B,F
79780,38,G,W
79790,18,AB,
79800,37,G,W
79810,39,G,W
79820,32,B,F
79830,57,G,W
79840,38,G,W
79850,25,B,F
79860,35,G,W
79870,49,G,W
79880,30,B,F
79890,32,B,F
79900,14,AB,L
79910,28,B,F
79920,4,T,R
79930,56,G,W
79940,37,G,W
79950,31,B,F
79960,36,G,W
79970,19,AB,
79980,59,G,W
79990,50,G,W
80000,47,G,W
80010,17,AB,
80020,38,G,W
80030,43,G,W
80040,41,G,W
80050,2,D,W
80060,19,AB,L
80070,18,AB,L
80080,13,AB,L
80090,52,G,W
80100,40,G,W
80110,18,AB,L
80120,5,T,
80130,20,AB,L
80140,13,AB,L
80150,59,G,W
80160,25,B,F
80170,33,B,F
80180,53,G,W
80190,36,G,W
80200,58,G,W
80210,57,G,W
80220,11,AB,
80230,35,G,W
80240,50,G,W
80250,10,TA,
80260,57,G,W
80270,32,B,F
80280,10,TA,L
80290,12,AB,L
80300,48,G,W
80310,16,AB,L
80320,8,TA,L
80330,18,AB,L
80340,24,B,F
80350,41,G,W
80360,38,G,W
80370,58,G,W
80380,34,G,W
80390,9,TA,L
80400,21,B,F
80410,40,G,W
80420,20,AB,L
80430,17,AB,L
80440,5,T,R
80450,22,B,F
80460,23,B,F
80470,9,TA,L
80480,40,G,W
80490,35,G,W
80500,28,B,F
80510,8,TA,L
80520,2,D,W
80530,29,B,F
80540,47,G,W
80550,9,TA,L
80560,9,TA,L
80570,56,G,W
80580,4,T,
80590,14,AB,L
80600,56,G,W
80610,13,AB,
80620,50,G,W
80630,39,G,W
80640,34,G,W
80650,52,G,W
80660,6,TA,
80670,40,G,W
80680,32,B,F
80690,49,G,W
80700,44,G,W
80710,58,G,W
80720,42,G,W
80730,45,G,W
80740,25,B,F
80750,1,D,W
80760,55,G,W
80770,4,T,
80780,59,G,W
80790,10,TA,L
80800,27,B,F
80810,59,G,W
80820,9,TA,
80830,3,D,W
80840,3,D,W
80850,41,G,W
80860,4,T,
80870,3,D,W
80880,34,G,W
80890,60,G,W
80900,59,G,W
80910,17,AB,
80920,48,G,W
80930,22,B,F
80940,35,G,W
80950,20,AB,L
80960,29,B,F
80970,29,B,F
80980,21,B,F
80990,0,D,W
81000,36,G,W
81010,3,D,W
81020,52,G,W
81030,22,B,F
81040,59,G,W
81050,0,D,W
81060,59,G,W
81070,34,G,W
81080,44,G,W
81090,4,T,
81100,60,G,W
81110,17,AB,L
81120,13,AB,L
81130,36,G,W
81140,8,TA,
81150,51,G,W
81160,8,TA,
81170,57,G,W
81180,16,AB,L
81190,10,TA,L
81200,42,G,W
81210,44,G,W
81220,31,B,F
81230,37,G,W
81240,52,G,W
81250,24,B,F
81260,5,T,R
81270,42,G,W
81280,14,AB,L
81290,4,T,R
81300,8,TA,L
81310,46,G,W
81320,37,G,W
81330,32,B,F
81340,3,D,W
81350,39,G,W
81360,53,G,W
81370,43,G,W
81380,44,G,W
81390,37,G,W
81400,40,G,W
81410,37,G,W
81420,34,G,W
81430,14,AB,L
81440,19,AB,L
81450,7,TA,L
81460,15,AB,L
81470,52,G,W
81480,29,B,F
81490,9,TA,L
81500,24,B,F
81510,16,AB,L
81520,51,G,W
81530,56,G,W
81540,13,AB,L
81550,30,B,F
81560,20,AB,L
81570,27,B,F
81580,10,TA,L
81590,47,G,W
81600,2,D,W
81610,18,AB,L
81620,29,B,F
81630,22,B,F
81640,54,G,W
81650,3,D,W
81660,7,TA,L
81670,30,B,F
81680,41,G,W
81690,13,AB,L
81700,9,TA,L
81710,31,B,F
81720,59,G,W
81730,48,G,W
81740,33,B,F
81750,52,G,W
81760,49,G,W
81770,49,G,W
81780,40,G,W
81790,28,B,F
81800,55,G,W
81810,32,B,F
81820,37,G,W
81830,5,T,
81840,35,G,W
81850,35,G,W
81860,8,TA,L
81870,12,AB,L
81880,36,G,W
81890,53,G,W
81900,10,TA,L
81910,24,B,F
81920,7,TA,L
81930,43,G,W
81940,21,B,F
81950,19,AB,L
81960,16,AB,L
81970,0,D,W
81980,32,B,F
81990,0,D,W
82000,32,B,F
82010,7,TA,L
82020,9,TA,L
82030,50,G,W
82040,13,AB,
82050,36,G,W
82060,32,B,F
82070,46,G,W
82080,55,G,W
82090,56,G,W
82100,39,G,W
82110,29,B,F
82120,30,B,F
82130,3,D,W
82140,20,AB,L
82150,25,B,F
82160,48,G,W
82170,37,G,W
82180,46,G,W
82190,42,G,W
82200,30,B,F
82210,43,G,W
82220,6,TA,
82230,37,G,W
82240,53,G,W
82250,35,G,W
82260,14,AB,
82270,38,G,W
82280,4,T,
82290,51,G,W
82300,20,AB,L
82310,27,B,F
82320,2,D,W
82330,43,G,W
82340,12,AB,L
82350,14,AB,L
82360,29,B,F
82370,21,B,F
82380,50,G,W
82390,1,D,W
82400,0,D,W
82410,43,G,W
82420,49,G,W
82430,18,AB,
82440,41,G,W
82450,38,G,W
82460,15,AB,L
82470,19,AB,L
82480,22,B,F
82490,15,AB,L
82500,30,B,F
82510,30,B,F
82520,31,B,F
82530,56,G,W
82540,25,B,F
82550,39,G,W
82560,50,G,W
82570,41,G,W
82580,25,B,F
82590,5,T,R
82600,20,AB,L
82610,22,B,F
82620,54,G,W
82630,50,G,W
82640,51,G,W
82650,24,B,F
82660,28,B,F
82670,54,G,W
82680,3,D,W
82690,11,AB,
82700,53,G,W
82710,37,G,W
82720,3,D,W
82730,48,G,W
82740,27,B,F
82750,38,G,W
82760,37,G,W
82770,19,AB,
82780,57,G,W
82790,42,G,W
82800,18,AB,
82810,35,G,W
82820,39,G,W
82830,41,G,W
82840,28,B,F
82850,14,AB,L
82860,3,D,W
82870,44,G,W
82880,15,AB,L
82890,4,T,R
82900,31,B,F
82910,31,B,F
82920,55,G,W
82930,24,B,F
82940,16,AB,L
82950,32,B,F
82960,23,B,F
82970,39,G,W
82980,36,G,W
82990,35,G,W
83000,3,D,W
83010,35,G,W
83020,45,G,W
83030,33,B,F
83040,28,B,F
83050,6,TA,L
83060,23,B,F
83070,17,AB,L
83080,11,AB,L
83090,55,G,W
83100,11,AB,L
83110,28,B,F
83120,40,G,W
83130,7,TA,
83140,48,G,W
83150,17,AB,
83160,59,G,W
83170,7,TA,L
83180,15,AB,L
83190,34,G,W
83200,36,G,W
83210,45,G,W
83220,2,D,W
83230,16,AB,
83240,50,G,W
83250,31,B,F
83260,29,B,F
83270,29,B,F
83280,8,TA,L
83290,23,B,F
83300,48,G,W
83310,30,B,F
83320,7,TA,L
83330,29,B,F
83340,44,G,W
83350,42,G,W
83360,43,G,W
83370,11,AB,L
83380,23,B,F
83390,60,G,W
83400,0,D,W
83410,2,D,W
83420,33,B,F
83430,12,AB,L
83440,8,TA,L
83450,32,B,F
83460,19,AB,L
83470,46,G,W
83480,14,AB,
83490,55,G,W
83500,29,B,F
83510,20,AB,L
83520,59,G,W
83530,1,D,W
83540,32,B,F
83550,45,G,W
83560,39,G,W
83570,34,G,W
83580,25,B,F
83590,52,G,W
83600,14,AB,L
83610,22,B,F
83620,8,TA,L
83630,33,B,F
83640,12,AB,L
83650,27,B,F
83660,52,G,W
83670,54,G,W
83680,47,G,W
83690,10,TA,L
83700,16,AB,L
83710,45,G,W
83720,24,B,F
83730,28,B,F
83740,41,G,W
83750,21,B,F
83760,20,AB,L
83770,59,G,W
83780,15,AB,
83790,3,D,W
83800,48,G,W
83810,37,G,W
83820,23,B,F
83830,16,AB,L
83840,33,B,F
83850,47,G,W
83860,37,G,W
83870,14,AB,L
83880,5,T,
83890,54,G,W
83900,46,G,W
83910,10,TA,L
83920,5,T,R
83930,49,G,W
83940,10,TA,
83950,50,G,W
83960,15,AB,L
83970,31,B,F
83980,50,G,W
83990,26,B,F
84000,46,G,W
84010,59,G,W
84020,40,G,W
84030,49,G,W
84040,22,B,F
84050,4,T,R
84060,54,G,W
84070,12,AB,
84080,0,D,W
84090,31,B,F
84100,9,TA,L
84110,56,G,W
84120,14,AB,L
84130,27,B,F
84140,49,G,W
84150,43,G,W
84160,50,G,W
84170,18,AB,L
84180,22,B,F
84190,9,TA,L
84200,29,B,F
84210,7,TA,L
84220,40,G,W
84230,20,AB,L
84240,5,T,
84250,34,G,W
84260,47,G,W
84270,58,G,W
84280,44,G,W
84290,23,B,F
84300,37,G,W
84310,30,B,F
84320,58,G,W
84330,40,G,W
84340,25,B,F
84350,45,G,W
84360,40,G,W
84370,15,AB,L
84380,26,B,F
84390,20,AB,L
84400,11,AB,L
84410,48,G,W
84420,0,D,W
84430,54,G,W
84440,32,B,F
84450,43,G,W
84460,23,B,F
84470,42,G,W
84480,3,D,W
84490,57,G,W
84500,37,G,W
84510,36,G,W
84520,36,G,W
84530,48,G,W
84540,6,TA,L
84550,6,TA,L
84560,30,B,F
84570,59,G,W
84580,8,TA,L
84590,30,B,F
84600,16,AB,L
84610,24,B,F
84620,31,B,F
84630,57,G,W
84640,17,AB,L
84650,11,AB,L
84660,27,B,F
84670,7,TA,L
84680,13,AB,L
84690,5,T,
84700,17,AB,L
84710,30,B,F
84720,10,TA,L
84730,42,G,W
84740,20,AB,L
84750,26,B,F
84760,45,G,W
84770,3,D,W
84780,13,AB,L
84790,5,T,
84800,50,G,W
84810,43,G,W
84820,26,B,F
84830,32,B,F
84840,24,B,F
84850,52,G,W
84860,30,B,F
84870,1,D,W
84880,1,D,W
84890,0,D,W
84900,25,B,F
84910,5,T,R
84920,16,AB,L
84930,50,G,W
84940,32,B,F
84950,20,AB,L
84960,27,B,F
84970,21,B,F
84980,18,AB,L
84990,57,G,W
85000,37,G,W
85010,48,G,W
85020,33,B,F
85030,26,B,F
85040,48,G,W
85050,44,G,W
85060,59,G,W
85070,23,B,F
85080,34,G,W
85090,27,B,F
85100,59,G,W
85110,48,G,W
85120,30,B,F
85130,15,AB,L
85140,15,AB,L
85150,29,B,F
85160,24,B,F
85170,18,AB,L
85180,36,G,W
85190,50,G,W
85200,2,D,W
85210,7,TA,
85220,36,G,W
85230,9,TA,L
85240,4,T,R
85250,60,G,W
85260,54,G,W
85270,13,AB,L
85280,29,B,F
85290,35,G,W
85300,46,G,W
85310,33,B,F
85320,4,T,R
85330,52,G,W
85340,50,G,W
85350,30,B,F
85360,48,G,W
85370,14,AB,
85380,45,G,W
85390,43,G,W
85400,46,G,W
85410,55,G,W
85420,11,AB,L
85430,14,AB,L
85440,10,TA,L
85450,17,AB,L
85460,25,B,F
85470,5,T,R
85480,4,T,R
85490,29,B,F
85500,14,AB,L
85510,36,G,W
85520,52,G,W
85530,5,T,R
85540,22,B,F
85550,42,G,W
85560,28,B,F
85570,41,G,W
85580,59,G,W
85590,27,B,F
85600,28,B,F
85610,53,G,W
85620,21,B,F
85630,8,TA,L
85640,4,T,R
85650,34,G,W
85660,2,D,W
85670,21,B,F
85680,40,G,W
85690,6,TA,
85700,37,G,W
85710,14,AB,L
85720,24,B,F
85730,59,G,W
85740,51,G,W
85750,30,B,F
85760,0,D,W
85770,51,G,W
85780,25,B,F
85790,24,B,F
85800,56,G,W
85810,57,G,W
85820,45,G,W
85830,8,TA,L
85840,6,TA,L
85850,7,TA,L
85860,50,G,W
85870,1,D,W
85880,59,G,W
85890,29,B,F
85900,22,B,F
85910,46,G,W
85920,16,AB,L
85930,18,AB,L
85940,14,AB,L
85950,43,G,W
85960,14,AB,L
85970,29,B,F
85980,56,G,W
85990,20,AB,
86000,42,G,W
86010,11,AB,
86020,56,G,W
86030,39,G,W
86040,27,B,F
86050,17,AB,L
86060,2,D,W
86070,43,G,W
86080,8,TA,
86090,36,G,W
86100,2,D,W
86110,25,B,F
86120,60,G,W
86130,21,B,F
86140,30,B,F
86150,53,G,W
86160,2,D,W
86170,37,G,W
86180,50,G,W
86190,9,TA,
86200,49,G,W
86210,38,G,W
86220,13,AB,L
86230,12,AB,L
86240,58,G,W
86250,22,B,F
86260,1,D,W
86270,31,B,F
86280,57,G,W
86290,4,T,R
86300,26,B,F
86310,23,B,F
86320,27,B,F
86330,24,B,F
86340,25,B,F
86350,32,B,F
86360,12,AB,L
86370,4,T,
86380,48,G,W
86390,39,G,W
86400,7,TA,
86410,60,G,W
86420,43,G,W
86430,2,D,W
86440,8,TA,L
86450,16,AB,L
86460,28,B,F
86470,19,AB,L
86480,38,G,W
86490,52,G,W
86500,26,B,F
86510,60,G,W
86520,40,G,W
86530,47,G,W
86540,0,D,W
86550,35,G,W
86560,12,AB,L
86570,7,TA,L
86580,54,G,W
86590,18,AB,
86600,58,G,W
86610,23,B,F
86620,56,G,W
86630,56,G,W
86640,56,G,W
86650,47,G,W
86660,41,G,W
86670,38,G,W
86680,30,B,F
86690,44,G,W
86700,10,TA,
86710,41,G,W
86720,26,B,F
86730,33,B,F
86740,1,D,W
86750,50,G,W
86760,53,G,W
86770,22,B,F
86780,53,G,W
86790,47,G,W
86800,40,G,W
86810,6,TA,L
86820,15,AB,L
86830,45,G,W
86840,41,G,W
86850,1,D,W
86860,48,G,W
86870,31,B,F
86880,23,B,F
86890,36,G,W
86900,27,B,F
86910,60,G,W
86920,51,G,W
86930,48,G,W
86940,46,G,W
86950,22,B,F
86960,23,B,F
86970,48,G,W
86980,57,G,W
86990,25,B,F
87000,15,AB,L
87010,18,AB,L
87020,0,D,W
87030,33,B,F
87040,34,G,W
87050,23,B,F
87060,16,AB,L
87070,37,G,W
87080,29,B,F
87090,55,G,W
87100,56,G,W
87110,22,B,F
87120,45,G,W
87130,20,AB,
87140,48,G,W
87150,26,B,F
87160,60,G,W
87170,53,G,W
87180,56,G,W
87190,47,G,W
87200,43,G,W
87210,13,AB,L
87220,19,AB,L
87230,40,G,W
87240,7,TA,L
87250,4,T,R
87260,17,AB,L
87270,34,G,W
87280,58,G,W
87290,28,B,F
87300,31,B,F
87310,13,AB,L
87320,8,TA,L
87330,13,AB,L
87340,41,G,W
87350,27,B,F
87360,30,B,F
87370,26,B,F
87380,51,G,W
87390,52,G,W
87400,3,D,W
87410,25,B,F
87420,43,G,W
87430,41,G,W
87440,27,B,F
87450,17,AB,L
87460,41,G,W
87470,20,AB,
87480,36,G,W
87490,11,AB,L
87500,20,AB,L
87510,19,AB,L
87520,13,AB,L
87530,12,AB,L
87540,21,B,F
87550,11,AB,L
87560,27,B,F
87570,2,D,W
87580,53,G,W
87590,45,G,W
87600,51,G,W
87610,31,B,F
87620,13,AB,L
87630,46,G,W
87640,21,B,F
87650,10,TA,L
87660,9,TA,L
87670,47,G,W
87680,10,TA,
87690,52,G,W
87700,29,B,F
87710,7,TA,L
87720,47,G,W
87730,53,G,W
87740,23,B,F
87750,13,AB,L
87760,1,D,W
87770,56,G,W
87780,9,TA,
87790,0,D,W
87800,55,G,W
87810,24,B,F
87820,32,B,F
87830,50,G,W
87840,40,G,W
87850,3,D,W
87860,0,D,W
87870,13,AB,L
87880,11,AB,L
87890,51,G,W
87900,32,B,F
87910,14,AB,L
87920,20,AB,L
87930,16,AB,L
87940,34,G,W
87950,26,B,F
87960,3,D,W
87970,46,G,W
87980,35,G,W
87990,22,B,F
88000,36,G,W
88010,18,AB,
88020,45,G,W
88030,31,B,F
88040,22,B,F
88050,48,G,W
88060,5,T,
88070,3,D,W
88080,3,D,W
88090,28,B,F
88100,18,AB,L
88110,23,B,F
88120,40,G,W
88130,20,AB,L
88140,12,AB,L
88150,7,TA,L
88160,4,T,R
88170,25,B,F
88180,5,T,R
88190,9,TA,L
88200,22,B,F
88210,2,D,W
88220,17,AB,
88230,34,G,W
88240,4,T,
88250,52,G,W
88260,57,G,W
88270,20,AB,
88280,59,G,W
88290,27,B,F
88300,13,AB,L
88310,59,G,W
88320,37,G,W
88330,46,G,W
88340,44,G,W
88350,25,B,F
88360,7,TA,L
88370,43,G,W
88380,57,G,W
88390,45,G,W
88400,14,AB,L
88410,4,T,R
88420,27,B,F
88430,60,G,W
88440,48,G,W
88450,45,G,W
88460,11,AB,L
88470,26,B,F
88480,3,D,W
88490,26,B,F
88500,14,AB,L
88510,9,TA,L
88520,46,G,W
88530,32,B,F
88540,59,G,W
88550,14,AB,L
88560,10,TA,L
88570,3,D,W
88580,4,T,R
88590,26,B,F
88600,29,B,F
88610,14,AB,L
88620,48,G,W
88630,33,B,F
88640,32,B,F
88650,28,B,F
88660,46,G,W
88670,49,G,W
88680,34,G,W
88690,35,G,W
88700,40,G,W
88710,32,B,F
88720,20,AB,L
88730,26,B,F
88740,19,AB,L
88750,43,G,W
88760,39,G,W
88770,4,T,
88780,41,G,W
88790,15,AB,L
88800,33,B,F
88810,13,AB,L
88820,12,AB,L
88830,21,B,F
88840,14,AB,L
88850,57,G,W
88860,20,AB,
88870,52,G,W
88880,42,G,W
88890,31,B,F
88900,41,G,W
88910,26,B,F
88920,5,T,R
88930,54,G,W
88940,7,TA,
88950,56,G,W
88960,1,D,W
88970,38,G,W
88980,49,G,W
88990,37,G,W
89000,31,B,F
89010,56,G,W
89020,54,G,W
89030,24,B,F
89040,3,D,W
89050,43,G,W
89060,22,B,F
89070,16,AB,L
89080,60,G,W
89090,10,TA,
89100,40,G,W
89110,16,AB,L
89120,22,B,F
89130,20,AB,L
89140,58,G,W
89150,38,G,W
89160,59,G,W
89170,0,D,W
89180,59,G,W
89190,8,TA,
89200,48,G,W
89210,32,B,F
89220,28,B,F
89230,57,G,W
89240,5,T,R
89250,31,B,F
89260,7,TA,L
89270,27,B,F
89280,17,AB,L
89290,31,B,F
89300,39,G,W
89310,59,G,W
89320,51,G,W
89330,16,AB,
89340,42,G,W
89350,47,G,W
89360,36,G,W
89370,40,G,W
89380,45,G,W
89390,15,AB,L
89400,28,B,F
89410,40,G,W
89420,25,B,F
89430,36,G,W
89440,6,TA,
89450,38,G,W
89460,13,AB,
89470,41,G,W
89480,8,TA,L
89490,21,B,F
89500,52,G,W
89510,18,AB,L
89520,8,TA,L
89530,56,G,W
89540,51,G,W
89550,3,D,W
89560,28,B,F
89570,0,D,W
89580,1,D,W
89590,2,D,W
89600,14,AB,L
89610,18,AB,L
89620,37,G,W
89630,0,D,W
89640,4,T,R
89650,28,B,F
89660,34,G,W
89670,35,G,W
89680,48,G,W
89690,5,T,
89700,15,AB,L
89710,52,G,W
89720,39,G,W
89730,36,G,W
89740,57,G,W
89750,34,G,W
89760,37,G,W
89770,46,G,W
89780,56,G,W
89790,43,G,W
89800,3,D,W
89810,49,G,W
89820,4,T,
89830,49,G,W
89840,11,AB,L
89850,22,B,F
89860,36,G,W
89870,6,TA,
89880,42,G,W
89890,2,D,W
89900,42,G,W
89910,29,B,F
89920,6,TA,L
89930,27,B,F
89940,44,G,W
89950,43,G,W
89960,43,G,W
89970,35,G,W
89980,23,B,F
89990,15,AB,L
90000,57,G,W
90010,49,G,W
90020,10,TA,
90030,53,G,W
90040,50,G,W
90050,48,G,W
90060,4,T,
90070,41,G,W
90080,15,AB,
90090,36,G,W
90100,43,G,W
90110,26,B,F
90120,29,B,F
90130,45,G,W
90140,25,B,F
90150,27,B,F
90160,31,B,F
90170,48,G,W
90180,25,B,F
90190,58,G,W
90200,29,B,F
90210,27,B,F
90220,36,G,W
90230,32,B,F
90240,6,TA,L
90250,53,G,W
90260,3,D,W
90270,16,AB,L
90280,13,AB,L
90290,34,G,W
90300,38,G,W
90310,58,G,W
90320,57,G,W
90330,37,G,W
90340,48,G,W
90350,22,B,F
90360,16,AB,L
90370,30,B,F
90380,5,T,R
90390,31,B,F
90400,33,B,F
90410,1,D,W
90420,16,AB,
90430,60,G,W
90440,16,AB,L
90450,4,T,R
90460,33,B,F
90470,53,G,W
90480,4,T,
90490,58,G,W
90500,14,AB,
90510,42,G,W
90520,33,B,F
90530,29,B,F
90540,22,B,F
90550,25,B,F
90560,49,G,W
90570,34,G,W
90580,41,G,W
90590,31,B,F
90600,10,TA,L
90610,30,B,F
90620,19,AB,L
90630,57,G,W
90640,20,AB,L
90650,4,T,R
90660,29,B,F
90670,10,TA,L
90680,23,B,F
90690,7,TA,L
90700,13,AB,L
90710,20,AB,L
90720,37,G,W
90730,22,B,F
90740,16,AB,L
90750,9,TA,L
90760,38,G,W
90770,28,B,F
90780,1,D,W
90790,35,G,W
90800,51,G,W
90810,0,D,W
90820,25,B,F
90830,27,B,F
90840,29,B,F
90850,3,D,W
90860,54,G,W
90870,19,AB,L
90880,10,TA,L
90890,57,G,W
90900,37,G,W
90910,48,G,W
90920,18,AB,
90930,38,G,W
90940,24,B,F
90950,12,AB,L
90960,27,B,F
90970,27,B,F
90980,24,B,F
90990,9,TA,L
91000,4,T,R
91010,51,G,W
91020,52,G,W
91030,43,G,W
91040,18,AB,
91050,49,G,W
91060,16,AB,L
91070,24,B,F
91080,52,G,W
91090,20,AB,
91100,0,D,W
91110,24,B,F
91120,51,G,W
91130,54,G,W
91140,12,AB,
91150,1,D,W
91160,39,G,W
91170,47,G,W
91180,34,G,W
91190,12,AB,
91200,55,G,W
91210,17,AB,L
91220,29,B,F
91230,49,G,W
91240,6,TA,L
91250,22,B,F
91260,2,D,W
91270,10,TA,L
91280,33,B,F
91290,53,G,W
91300,45,G,W
91310,52,G,W
91320,16,AB,
91330,53,G,W
91340,0,D,W
91350,8,TA,L
91360,23,B,F
91370,41,G,W
91380,13,AB,L
91390,11,AB,L
91400,12,AB,L
91410,34,G,W
91420,18,AB,
91430,53,G,W
91440,17,AB,
91450,0,D,W
91460,56,G,W
91470,38,G,W
91480,10,TA,L
91490,27,B,F
